InventoryID	InventoryType	UpperMaterial	SoleMaterial	StockQuantity	SellingPrice
011041HE02360	Shoes	Suede	Leather	811	466.95
011041HE02370	Shoes	Synthetic	Leather	246	266.37
011041HE02380	Shoes	Leather	Leather	176	143.18
011041HE02390	Shoes	Leather	Leather	39	205.59
013001BR03360	Shoes	Synthetic	Leather	477	303.31
013001BR03370	Shoes	Suede	Leather	682	329.95
013001BR03380	Shoes	Leather	Leather	759	85.42
013001BR03390	Shoes	Suede	Rubber	538	488.75
013001BR03400	Shoes	Suede	Leather	867	276.94
013001BR60360	Shoes	Synthetic	Rubber	818	76.49
013001BR60370	Shoes	Leather	Polyurethane	921	447.88
013001BR60380	Shoes	Synthetic	Rubber	408	46.57
013001BR60390	Shoes	Leather	Polyurethane	525	454.79
013001BR60400	Shoes	Synthetic	Rubber	828	498.32
013002CU10220	Shoes	Leather	Polyurethane	506	353.21
013002CU10225	Shoes	Leather	Rubber	903	387.52
013002CU10230	Shoes	Leather	Rubber	825	175.28
013002CU10235	Shoes	Suede	Polyurethane	36	471.37
013002CU10240	Shoes	Suede	Leather	685	269.56
013002CU10245	Shoes	Synthetic	Leather	20	368.87
013002CU10255	Shoes	Synthetic	Leather	321	462.81
013002CU10260	Shoes	Leather	Leather	776	487.84
013002CUM7230	Shoes	Leather	Leather	512	418.27
013002CUM7235	Shoes	Suede	Rubber	400	158.48
013002CUM7240	Shoes	Suede	Leather	654	483.61
013002CUM7245	Shoes	Suede	Rubber	972	317.78
013002CUM7260	Shoes	Synthetic	Polyurethane	883	466.01
013005HK07345	Shoes	Suede	Leather	471	341.29
013005HK07350	Shoes	Synthetic	Leather	143	160.55
013005HK07355	Shoes	Suede	Leather	92	191.31
013005HK07360	Shoes	Suede	Leather	354	279.73
013005HK07365	Shoes	Leather	Rubber	834	397.11
013005HK07370	Shoes	Synthetic	Rubber	800	165.81
013005HK07375	Shoes	Suede	Rubber	727	294.07
013005HK07380	Shoes	Leather	Polyurethane	959	179.36
013005HK07385	Shoes	Synthetic	Rubber	854	409.73
013005HK07390	Shoes	Synthetic	Leather	51	238.7
013005HK30345	Shoes	Suede	Polyurethane	665	47.59
013005HK30350	Shoes	Synthetic	Polyurethane	698	91.37
013005HK30355	Shoes	Leather	Leather	575	39.94
013005HK30360	Shoes	Leather	Leather	190	254.66
013005HK30365	Shoes	Synthetic	Leather	125	62.11
013005HK30370	Shoes	Leather	Leather	150	65.93
013005HK30375	Shoes	Synthetic	Rubber	314	471.11
013005HK30380	Shoes	Leather	Polyurethane	570	437.6
013005HK30385	Shoes	Synthetic	Leather	342	231.52
013005HK30390	Shoes	Synthetic	Rubber	305	493.04
013006EU10345	Shoes	Synthetic	Leather	692	10.09
013006EU10355	Shoes	Leather	Rubber	682	310.85
013006EU10370	Shoes	Synthetic	Leather	838	312.05
013006EU10375	Shoes	Synthetic	Leather	783	234.15
013006EU44345	Shoes	Suede	Leather	54	204.5
013006EU44350	Shoes	Suede	Rubber	444	233.14
013006EU44360	Shoes	Synthetic	Leather	613	213.33
013006EU44365	Shoes	Suede	Rubber	993	367.94
013006EU44370	Shoes	Synthetic	Rubber	264	76.32
013007IM10220	Shoes	Suede	Polyurethane	53	106.84
013007IM10225	Shoes	Leather	Rubber	572	98.45
013007IM10230	Shoes	Leather	Rubber	620	138.61
013007IM10235	Shoes	Synthetic	Rubber	5	267.38
013007IM10240	Shoes	Synthetic	Rubber	103	64.49
013007IM10245	Shoes	Leather	Rubber	196	435.4
013007IM10250	Shoes	Leather	Polyurethane	774	155.71
013007IM10255	Shoes	Suede	Leather	877	89.64
013007IM50220	Shoes	Synthetic	Polyurethane	992	341.05
013007IM50225	Shoes	Leather	Polyurethane	884	28.66
013007IM50230	Shoes	Leather	Leather	350	313.78
013007IM50235	Shoes	Synthetic	Rubber	47	352.12
013007IM50240	Shoes	Suede	Leather	867	115.31
013007IM50245	Shoes	Suede	Rubber	823	30.56
013007IM50250	Shoes	Suede	Leather	936	188.19
013008DO30370	Shoes	Suede	Polyurethane	820	58.31
013008DO30375	Shoes	Leather	Rubber	656	67.07
013008DO30380	Shoes	Synthetic	Polyurethane	269	134.59
013008DO30390	Shoes	Synthetic	Rubber	370	154.78
013008DO72345	Shoes	Leather	Leather	636	269.69
013008DO72360	Shoes	Leather	Leather	106	342.41
013008DO72365	Shoes	Leather	Leather	670	300.46
013008DO72370	Shoes	Synthetic	Leather	659	82.7
013008DO72375	Shoes	Synthetic	Leather	657	94.32
013008DO72380	Shoes	Synthetic	Polyurethane	120	440.6
013008DO72385	Shoes	Suede	Polyurethane	831	283.59
013008DO72390	Shoes	Leather	Rubber	787	436.27
013009IS10350	Shoes	Leather	Polyurethane	604	192.06
013009IS10360	Shoes	Leather	Rubber	58	311.06
013009IS10370	Shoes	Synthetic	Rubber	951	266.6
013009IS10380	Shoes	Leather	Polyurethane	346	166.37
013010HX10350	Shoes	Leather	Polyurethane	741	240.26
013010HX10360	Shoes	Suede	Rubber	474	256.22
013010HX10370	Shoes	Synthetic	Polyurethane	117	108.38
013010HX10380	Shoes	Leather	Polyurethane	830	164.36
013010HX10390	Shoes	Synthetic	Polyurethane	791	397.79
013010HX10400	Shoes	Synthetic	Leather	127	458.74
013010HX90350	Shoes	Synthetic	Leather	393	186.3
013010HX90360	Shoes	Suede	Rubber	908	160.42
013010HX90370	Shoes	Synthetic	Polyurethane	641	105.65
013010HX90380	Shoes	Synthetic	Rubber	58	342.46
013010HX90390	Shoes	Synthetic	Polyurethane	634	168.32
013010HX90400	Shoes	Leather	Leather	513	494.0
013011ET07360	Shoes	Suede	Polyurethane	751	169.59
013011ET07370	Shoes	Leather	Polyurethane	802	203.13
013011ET07380	Shoes	Suede	Polyurethane	96	305.63
013011ET10350	Shoes	Suede	Leather	638	402.83
013011ET10360	Shoes	Synthetic	Leather	118	240.06
013011ET10370	Shoes	Synthetic	Leather	560	217.1
013011ET10380	Shoes	Leather	Rubber	601	497.86
013011ET10390	Shoes	Suede	Polyurethane	488	15.14
013011ET10400	Shoes	Synthetic	Leather	237	448.58
013011ET30350	Shoes	Synthetic	Rubber	885	83.08
013011ET30360	Shoes	Synthetic	Leather	897	395.1
013011ET30370	Shoes	Synthetic	Polyurethane	272	312.79
013011ET30380	Shoes	Leather	Rubber	189	177.51
013011ET60360	Shoes	Leather	Leather	999	438.2
013011ET60370	Shoes	Synthetic	Leather	704	16.32
013011ET60380	Shoes	Synthetic	Rubber	447	121.08
013012II10340	Shoes	Synthetic	Rubber	581	287.78
013012II10350	Shoes	Synthetic	Rubber	790	182.26
013012II10360	Shoes	Synthetic	Rubber	861	309.08
013012II10370	Shoes	Suede	Rubber	247	21.81
013012II10380	Shoes	Suede	Leather	963	67.06
013012II10390	Shoes	Suede	Rubber	76	72.28
013012II10400	Shoes	Suede	Rubber	154	102.75
013012II42340	Shoes	Synthetic	Polyurethane	656	235.07
013012II42350	Shoes	Suede	Leather	435	378.54
013012II42360	Shoes	Suede	Polyurethane	997	453.71
013012II42370	Shoes	Leather	Leather	86	419.33
013012II42380	Shoes	Suede	Leather	697	106.48
013012II42390	Shoes	Suede	Leather	285	226.16
013013II03340	Shoes	Synthetic	Rubber	974	107.71
013013II03350	Shoes	Suede	Polyurethane	220	139.59
013013II03360	Shoes	Suede	Leather	69	256.74
013013II03370	Shoes	Synthetic	Leather	47	43.37
013013II03380	Shoes	Suede	Leather	94	116.91
013013II03390	Shoes	Synthetic	Polyurethane	750	468.34
013013II03400	Shoes	Suede	Leather	958	238.4
013013IIL7340	Shoes	Leather	Polyurethane	453	228.24
013013IIL7350	Shoes	Leather	Polyurethane	204	17.14
013013IIL7360	Shoes	Suede	Rubber	912	131.23
013013IIL7370	Shoes	Leather	Leather	218	434.48
013013IIL7380	Shoes	Synthetic	Leather	474	90.67
013013IIL7390	Shoes	Suede	Polyurethane	432	213.41
013013IIL7400	Shoes	Synthetic	Polyurethane	341	17.02
013014II02350	Shoes	Leather	Rubber	551	244.38
013014II02370	Shoes	Synthetic	Leather	612	20.3
013014II02380	Shoes	Leather	Polyurethane	289	411.61
013014II02390	Shoes	Leather	Leather	254	414.18
013014II02400	Shoes	Leather	Leather	734	395.99
013014II10340	Shoes	Synthetic	Leather	357	148.85
013014II10350	Shoes	Leather	Polyurethane	23	420.25
013014II10360	Shoes	Suede	Leather	762	276.07
013014II10370	Shoes	Leather	Polyurethane	522	193.17
013014II10380	Shoes	Suede	Rubber	758	316.41
013014II10390	Shoes	Suede	Rubber	837	16.05
013015AJ10215	Shoes	Suede	Polyurethane	100	80.05
013015AJ10220	Shoes	Suede	Leather	802	373.72
013015AJ10225	Shoes	Synthetic	Rubber	180	129.64
013015AJ10230	Shoes	Suede	Rubber	223	303.02
013015AJ10235	Shoes	Leather	Polyurethane	906	198.7
013015AJ10240	Shoes	Suede	Polyurethane	762	428.85
013015AJ10245	Shoes	Leather	Polyurethane	659	476.68
013015AJ10250	Shoes	Synthetic	Polyurethane	442	442.95
013015AJ10255	Shoes	Suede	Polyurethane	608	142.6
013015AJ10260	Shoes	Leather	Polyurethane	769	105.14
013015AJE9215	Shoes	Synthetic	Polyurethane	325	242.47
013015AJE9220	Shoes	Synthetic	Leather	516	13.59
013015AJE9230	Shoes	Leather	Leather	16	22.65
013015AJE9235	Shoes	Suede	Leather	792	281.11
013015AJE9240	Shoes	Synthetic	Leather	336	265.02
013015AJE9245	Shoes	Leather	Rubber	759	497.35
013015AJE9250	Shoes	Suede	Leather	258	108.9
013015AJE9255	Shoes	Synthetic	Rubber	497	136.47
013016BJ10350	Shoes	Leather	Rubber	988	65.63
013016BJ10360	Shoes	Synthetic	Rubber	896	459.6
013016BJ10370	Shoes	Synthetic	Polyurethane	160	391.13
013016BJ10380	Shoes	Leather	Rubber	475	412.95
013016BJ10390	Shoes	Synthetic	Rubber	852	452.35
013016BJ10400	Shoes	Leather	Rubber	664	267.2
013016BJ60350	Shoes	Suede	Polyurethane	908	231.08
013016BJ60360	Shoes	Leather	Leather	690	171.89
013016BJ60370	Shoes	Suede	Leather	675	298.72
013016BJ60380	Shoes	Synthetic	Rubber	380	232.6
013016BJ60390	Shoes	Leather	Rubber	545	231.27
013016BJ60400	Shoes	Leather	Leather	929	469.09
013016BJ67350	Shoes	Leather	Leather	957	492.18
013016BJ67360	Shoes	Leather	Leather	691	400.28
013016BJ67370	Shoes	Suede	Leather	427	380.81
013016BJ67380	Shoes	Suede	Rubber	613	343.47
013016BJ67390	Shoes	Synthetic	Rubber	268	91.38
013016BJ67400	Shoes	Synthetic	Rubber	835	38.96
013017GZ30350	Shoes	Synthetic	Leather	577	348.46
013017GZ30370	Shoes	Synthetic	Polyurethane	417	367.11
013017GZ30380	Shoes	Leather	Leather	168	33.02
013017GZ30390	Shoes	Suede	Leather	842	464.75
013017GZ30400	Shoes	Suede	Polyurethane	43	54.66
013017GZ71360	Shoes	Suede	Polyurethane	556	150.09
013017GZ71370	Shoes	Suede	Leather	285	339.47
013017GZ71380	Shoes	Synthetic	Polyurethane	397	93.24
013017GZ71390	Shoes	Leather	Polyurethane	12	37.15
013017GZ71400	Shoes	Suede	Polyurethane	607	172.26
013101CUM6215	Shoes	Leather	Leather	302	385.33
013101CUM6220	Shoes	Leather	Leather	898	212.7
013101CUM6225	Shoes	Leather	Polyurethane	253	329.96
013101CUM6230	Shoes	Leather	Rubber	499	294.01
013101CUM6235	Shoes	Suede	Polyurethane	754	20.89
013101CUM6245	Shoes	Suede	Polyurethane	35	494.38
013101CUM6250	Shoes	Suede	Leather	727	30.3
013101CUM6260	Shoes	Synthetic	Rubber	849	484.22
013101CUM8215	Shoes	Suede	Polyurethane	90	279.43
013101CUM8235	Shoes	Synthetic	Rubber	776	481.95
013101CUM8260	Shoes	Synthetic	Leather	605	66.23
013102CU10215	Shoes	Synthetic	Rubber	922	250.3
013102CU10220	Shoes	Suede	Leather	970	93.06
013102CU10225	Shoes	Suede	Polyurethane	602	34.98
013102CU10230	Shoes	Suede	Leather	418	312.59
013102CU10235	Shoes	Synthetic	Rubber	115	111.81
013102CU10240	Shoes	Synthetic	Rubber	617	297.97
013102CU10245	Shoes	Leather	Rubber	903	65.06
013102CU10250	Shoes	Synthetic	Polyurethane	196	172.67
013102CU10255	Shoes	Synthetic	Rubber	826	393.0
013102CU10260	Shoes	Suede	Rubber	501	224.16
013102CUF0215	Shoes	Leather	Rubber	626	317.6
013102CUF0220	Shoes	Leather	Leather	493	327.25
013102CUF0225	Shoes	Leather	Rubber	75	423.44
013102CUF0230	Shoes	Suede	Leather	413	169.21
013102CUF0235	Shoes	Leather	Rubber	376	346.77
013102CUF0240	Shoes	Leather	Leather	420	481.19
013102CUF0245	Shoes	Suede	Leather	729	367.82
013102CUF0250	Shoes	Leather	Polyurethane	277	250.04
013102CUF0255	Shoes	Synthetic	Polyurethane	761	319.05
013102CUF0260	Shoes	Synthetic	Leather	676	372.44
013103EO01230	Shoes	Synthetic	Leather	394	310.02
013103EO01235	Shoes	Synthetic	Polyurethane	869	18.17
013103EO01240	Shoes	Synthetic	Leather	457	105.44
013103EO01245	Shoes	Synthetic	Polyurethane	920	407.13
013103EO01260	Shoes	Synthetic	Polyurethane	192	143.6
013103EO90210	Shoes	Synthetic	Rubber	739	368.47
013103EO90225	Shoes	Synthetic	Rubber	689	192.34
013103EO90230	Shoes	Suede	Polyurethane	99	265.72
013103EO90235	Shoes	Suede	Polyurethane	548	43.31
013103EO90240	Shoes	Synthetic	Leather	978	98.8
013103EO90245	Shoes	Suede	Polyurethane	999	479.03
013103EO90255	Shoes	Suede	Polyurethane	96	446.17
013104HK36345	Shoes	Synthetic	Rubber	664	329.61
013104HK36350	Shoes	Synthetic	Polyurethane	663	235.23
013104HK36360	Shoes	Suede	Leather	190	341.12
013104HK36365	Shoes	Synthetic	Polyurethane	736	313.12
013104HK36370	Shoes	Synthetic	Rubber	37	288.59
013104HK36375	Shoes	Synthetic	Rubber	780	39.0
013104HK36380	Shoes	Synthetic	Rubber	369	320.07
013104HK36385	Shoes	Suede	Rubber	695	386.77
013104HK36390	Shoes	Leather	Polyurethane	525	497.1
013104HK70345	Shoes	Suede	Leather	279	15.43
013104HK70350	Shoes	Leather	Leather	217	367.78
013104HK70360	Shoes	Leather	Leather	867	290.18
013104HK70365	Shoes	Leather	Polyurethane	873	222.69
013104HK70370	Shoes	Suede	Polyurethane	798	72.51
013104HK70375	Shoes	Suede	Polyurethane	273	210.45
013104HK70390	Shoes	Suede	Leather	881	183.64
013105HH10345	Shoes	Suede	Polyurethane	62	158.39
013105HH10350	Shoes	Suede	Polyurethane	596	368.13
013105HH10355	Shoes	Leather	Rubber	880	353.36
013105HH10360	Shoes	Suede	Rubber	729	298.62
013105HH10370	Shoes	Leather	Leather	342	469.95
013105HH10375	Shoes	Suede	Rubber	397	181.43
013105HH10380	Shoes	Suede	Rubber	699	129.46
013105HH10385	Shoes	Synthetic	Rubber	19	331.39
013105HH86345	Shoes	Leather	Polyurethane	177	107.42
013105HH86355	Shoes	Suede	Rubber	612	164.36
013105HH86370	Shoes	Suede	Rubber	396	120.06
013105HH86375	Shoes	Suede	Rubber	445	43.89
013105HH86380	Shoes	Synthetic	Polyurethane	233	415.47
013105HH86385	Shoes	Leather	Leather	915	134.72
013105HH86390	Shoes	Suede	Polyurethane	76	241.78
013106JD24370	Shoes	Suede	Polyurethane	265	31.22
013106JD45370	Shoes	Suede	Rubber	455	352.68
013106JD60350	Shoes	Synthetic	Leather	796	171.97
013106JD60360	Shoes	Suede	Rubber	718	374.92
013106JD60370	Shoes	Leather	Rubber	735	212.08
013106JD60380	Shoes	Leather	Leather	384	105.92
013106JD60390	Shoes	Leather	Leather	564	261.46
013106JD70350	Shoes	Leather	Polyurethane	851	73.95
013106JD70360	Shoes	Suede	Leather	506	225.86
013106JD70370	Shoes	Synthetic	Polyurethane	367	165.48
013106JD70380	Shoes	Synthetic	Polyurethane	144	456.86
013106JD70390	Shoes	Synthetic	Rubber	885	39.86
013107JD24350	Shoes	Suede	Rubber	69	350.07
013107JD24360	Shoes	Synthetic	Rubber	99	99.55
013107JD24370	Shoes	Leather	Leather	396	166.33
013107JD24380	Shoes	Suede	Leather	25	213.6
013107JD24390	Shoes	Synthetic	Polyurethane	948	454.93
013107JD75350	Shoes	Leather	Polyurethane	891	128.86
013107JD75360	Shoes	Leather	Polyurethane	469	54.74
013107JD75370	Shoes	Suede	Leather	484	166.16
013107JD75380	Shoes	Suede	Polyurethane	565	61.29
013107JD75390	Shoes	Synthetic	Polyurethane	151	73.01
013108JD40350	Shoes	Synthetic	Leather	144	291.19
013108JD40360	Shoes	Synthetic	Rubber	569	39.84
013108JD40370	Shoes	Suede	Leather	39	25.16
013108JD40380	Shoes	Synthetic	Polyurethane	109	360.06
013108JD70350	Shoes	Synthetic	Rubber	693	187.21
013108JD70360	Shoes	Leather	Leather	42	71.43
013108JD70370	Shoes	Leather	Rubber	186	134.27
013108JD70380	Shoes	Leather	Rubber	935	324.62
013109IM72220	Shoes	Synthetic	Polyurethane	398	145.01
013109IM72225	Shoes	Suede	Leather	223	252.32
013109IM72230	Shoes	Leather	Polyurethane	634	69.63
013109IM72235	Shoes	Suede	Leather	133	298.17
013109IM72240	Shoes	Synthetic	Leather	163	164.88
013109IM72245	Shoes	Synthetic	Leather	215	317.21
013109IM72250	Shoes	Leather	Rubber	733	406.11
013109IM72255	Shoes	Suede	Rubber	235	309.71
013109IM90210	Shoes	Leather	Polyurethane	843	154.92
013109IM90220	Shoes	Synthetic	Leather	658	135.31
013109IM90230	Shoes	Suede	Leather	751	170.44
013109IM90235	Shoes	Leather	Rubber	588	90.66
013109IM90240	Shoes	Synthetic	Leather	9	98.77
013109IM90245	Shoes	Leather	Polyurethane	74	397.44
013110IS10350	Shoes	Suede	Leather	954	198.52
013110IS10370	Shoes	Suede	Leather	492	223.64
013110IS10380	Shoes	Suede	Rubber	913	301.08
013110IS10390	Shoes	Suede	Leather	253	298.93
013110IS30350	Shoes	Suede	Polyurethane	230	43.01
013110IS30360	Shoes	Leather	Polyurethane	519	417.45
013110IS30370	Shoes	Leather	Polyurethane	174	96.89
013110IS30380	Shoes	Leather	Polyurethane	653	364.31
013110IS30390	Shoes	Leather	Rubber	168	388.61
013111EU70340	Shoes	Synthetic	Leather	170	360.3
013111EU70345	Shoes	Synthetic	Rubber	393	293.7
013111EU70350	Shoes	Leather	Polyurethane	946	17.16
013111EU70355	Shoes	Synthetic	Leather	795	186.58
013111EU70360	Shoes	Synthetic	Rubber	634	306.37
013111EU70365	Shoes	Suede	Leather	194	199.85
013111EU70375	Shoes	Leather	Polyurethane	517	433.11
013111EU70390	Shoes	Synthetic	Polyurethane	29	161.31
013111EUC9340	Shoes	Synthetic	Leather	165	153.83
013111EUC9350	Shoes	Leather	Leather	422	140.34
013111EUC9360	Shoes	Suede	Polyurethane	339	173.06
013111EUC9365	Shoes	Leather	Rubber	648	283.13
013111EUC9370	Shoes	Suede	Polyurethane	496	356.44
013111EUC9375	Shoes	Synthetic	Leather	365	334.66
013111EUC9380	Shoes	Suede	Rubber	833	405.78
013111EUC9385	Shoes	Suede	Polyurethane	342	444.1
013112EU40340	Shoes	Leather	Leather	500	409.88
013112EU40355	Shoes	Synthetic	Leather	657	19.28
013112EU40360	Shoes	Leather	Leather	511	370.6
013112EU40365	Shoes	Leather	Rubber	327	112.12
013112EU66340	Shoes	Synthetic	Rubber	217	75.13
013112EU66345	Shoes	Leather	Rubber	301	322.86
013112EU66350	Shoes	Leather	Rubber	132	166.67
013112EU66355	Shoes	Suede	Leather	804	37.99
013112EU66360	Shoes	Leather	Leather	70	77.44
013112EU66365	Shoes	Synthetic	Rubber	252	10.46
013112EU66370	Shoes	Leather	Rubber	415	452.58
013112EU66375	Shoes	Suede	Leather	787	22.06
013112EU66380	Shoes	Leather	Polyurethane	445	112.63
013112EU66390	Shoes	Leather	Polyurethane	876	213.97
013113EU10350	Shoes	Leather	Leather	182	184.72
013113EU10355	Shoes	Suede	Rubber	167	456.75
013113EU10375	Shoes	Synthetic	Rubber	91	29.74
013113EU72345	Shoes	Synthetic	Leather	714	260.99
013113EU72355	Shoes	Suede	Polyurethane	858	343.43
013113EU72360	Shoes	Suede	Leather	531	466.53
013113EU72370	Shoes	Leather	Leather	39	313.98
013114DO40345	Shoes	Synthetic	Leather	126	403.84
013114DO40350	Shoes	Suede	Rubber	451	51.03
013114DO40355	Shoes	Synthetic	Rubber	173	199.11
013114DO40360	Shoes	Leather	Rubber	653	193.23
013114DO40365	Shoes	Suede	Polyurethane	754	444.28
013114DO40370	Shoes	Synthetic	Leather	220	84.17
013114DO40375	Shoes	Synthetic	Leather	638	84.42
013114DO40380	Shoes	Leather	Polyurethane	58	170.99
013114DO40390	Shoes	Suede	Rubber	660	36.69
013114DOM3345	Shoes	Synthetic	Leather	476	99.4
013114DOM3350	Shoes	Leather	Polyurethane	456	482.95
013114DOM3355	Shoes	Synthetic	Rubber	829	219.81
013114DOM3360	Shoes	Leather	Rubber	895	319.69
013114DOM3365	Shoes	Synthetic	Leather	361	365.79
013114DOM3375	Shoes	Synthetic	Rubber	935	189.81
013114DOM3380	Shoes	Leather	Polyurethane	1	82.14
013115DO07345	Shoes	Suede	Rubber	387	111.22
013115DO07350	Shoes	Leather	Leather	973	163.5
013115DO07355	Shoes	Suede	Polyurethane	348	321.67
013115DO07360	Shoes	Synthetic	Rubber	190	205.16
013115DO07365	Shoes	Synthetic	Rubber	505	13.34
013115DO07370	Shoes	Leather	Rubber	191	266.47
013115DO07375	Shoes	Leather	Polyurethane	508	461.54
013115DO07390	Shoes	Suede	Rubber	369	407.92
013115DOM3350	Shoes	Suede	Leather	409	414.35
013115DOM3355	Shoes	Suede	Polyurethane	824	399.58
013115DOM3360	Shoes	Leather	Polyurethane	929	168.63
013115DOM3365	Shoes	Synthetic	Rubber	934	384.94
013115DOM3370	Shoes	Leather	Polyurethane	117	80.15
013115DOM3375	Shoes	Synthetic	Leather	134	332.28
013115DOM3380	Shoes	Leather	Polyurethane	58	324.37
013115DOM3385	Shoes	Leather	Leather	556	22.53
013116DO36350	Shoes	Suede	Rubber	685	396.11
013116DO36355	Shoes	Synthetic	Polyurethane	672	452.59
013116DO36360	Shoes	Leather	Leather	173	141.03
013116DO36365	Shoes	Leather	Rubber	829	408.07
013116DO36370	Shoes	Synthetic	Leather	815	50.38
013116DO36375	Shoes	Leather	Polyurethane	149	303.98
013116DO36390	Shoes	Synthetic	Polyurethane	80	247.97
013116DO40350	Shoes	Suede	Leather	886	277.5
013116DO40355	Shoes	Suede	Rubber	213	463.84
013116DO40360	Shoes	Synthetic	Rubber	203	436.94
013116DO40370	Shoes	Suede	Rubber	764	394.69
013116DO40375	Shoes	Synthetic	Rubber	229	144.11
013116DO40380	Shoes	Leather	Leather	676	456.79
013117HX20350	Shoes	Leather	Polyurethane	227	57.78
013117HX20360	Shoes	Synthetic	Leather	659	428.13
013117HX20370	Shoes	Leather	Polyurethane	532	170.8
013117HX20380	Shoes	Suede	Polyurethane	441	36.35
013117HX20390	Shoes	Leather	Leather	402	337.98
013117HX20400	Shoes	Leather	Leather	47	123.33
013117HX40350	Shoes	Synthetic	Rubber	233	129.35
013117HX40360	Shoes	Suede	Polyurethane	305	159.96
013117HX40370	Shoes	Leather	Rubber	526	41.21
013117HX40380	Shoes	Leather	Rubber	143	96.79
013117HX40390	Shoes	Synthetic	Leather	415	12.52
013117HX40400	Shoes	Synthetic	Rubber	513	228.25
013118DC10350	Shoes	Suede	Rubber	373	51.29
013118DC10355	Shoes	Leather	Rubber	566	344.5
013118DC10360	Shoes	Synthetic	Leather	886	125.46
013118DC10365	Shoes	Synthetic	Rubber	259	472.35
013118DC10370	Shoes	Synthetic	Rubber	656	436.91
013118DC10375	Shoes	Suede	Leather	471	151.83
013118DC10380	Shoes	Synthetic	Leather	953	393.78
013118DC10385	Shoes	Suede	Leather	971	403.59
013118DC40345	Shoes	Suede	Polyurethane	12	493.42
013118DC40355	Shoes	Leather	Leather	330	302.94
013118DC40360	Shoes	Leather	Polyurethane	736	50.16
013118DC40365	Shoes	Suede	Leather	784	326.95
013118DC40370	Shoes	Leather	Leather	968	316.24
013118DC40375	Shoes	Leather	Leather	358	322.79
013118DC40380	Shoes	Synthetic	Polyurethane	972	160.5
013118DC40385	Shoes	Leather	Rubber	408	431.24
013118DC40390	Shoes	Suede	Leather	668	480.14
013119BJ48360	Shoes	Leather	Polyurethane	373	116.68
013119BJ48370	Shoes	Synthetic	Leather	8	53.19
013119BJ48380	Shoes	Suede	Rubber	122	105.32
013119BJ48390	Shoes	Leather	Polyurethane	348	412.07
